id,abreviacion,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdicciones_id,localidad,municipios_id,tipologia,nivelAtencion,activo
CSSSA000482,NULL,LA AZTECA,A UN COSTADO DE LA AGENCIA MUNICIPAL,30453,-93.9427,16.215,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,AZTECA (LA PUNTA),9,RURAL DE 02 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA000494,NULL,COL. 5 DE FEBRERO (CALERA),POBLADO CALERA,30450,-93.8036,16.2242,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,5 DE FEBRERO,9,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000506,NULL,PESQUERÍA LA GLORIA,NUEVO POBLADO LA GLORIA,30450,-94.093,16.1498,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,LA GLORIA,9,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000511,NULL,LÁZARO CÁRDENAS,JUNTO AL PARQUE Y LA BIBLIOTECA,30450,-93.9773,16.2896,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,LAZARO CARDENAS,9,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000523,NULL,PESQUERÍA LA LÍNEA,A UN COSTADO DE LA ESCUELA PRIMARIA,30450,-94.0322,16.1315,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,LA LINEA,9,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000535,NULL,NICOLÁS BRAVO,CENTRO,30450,-93.9157,16.2679,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,NICOLAS BRAVO (EL HONDO),9,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000540,NULL,EL FORTÍN,JUNTO A LA CASA DEL SR. ISIDRO VILLANUEVA,99999,-93.3853,15.6458,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,EL FORTIN,69,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000552,NULL,AGRÍCOLA 20 DE NOVIEMBRE ( LA MICA),DOMICILIO CONOCIDO,30450,-93.8149,16.3062,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,AGRICOLA VEINTE DE NOVIEMBRE,9,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000564,NULL,EL CERCADILLO,NO DISPONIBLE,30950,-92.123628,15.471678,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,EL CERCADILLO,10,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000576,NULL,OJO DE AGUA CENTRO,NO DISPONIBLE,30950,-92.1731,15.4961,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,OJO DE AGUA CENTRO,10,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000581,NULL,BELLAVISTA,NO DISPONIBLE,30130,-92.2464,15.584,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,BELLA VISTA,11,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000593,NULL,CHEMIC,NO DISPONIBLE,30130,-92.1584,15.5925,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,CHEMIC,11,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000605,NULL,LAS NUBES,NO DISPONIBLE,30130,-92.2067,15.5604,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,LAS NUBES,11,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000610,NULL,NUEVO PACAYAL,NO DISPONIBLE,30130,-92.3169,15.6614,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,NUEVO PACAYAL,11,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000622,NULL,SAN JOSÉ CHICHARRAS,NO DISPONIBLE,30130,-92.2066,15.6433,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,SAN JOSE LAS CHICHARRAS,11,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000634,NULL,LAS CHICHARRAS,NO DISPONIBLE,30130,-92.2098,15.6706,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,LAS CHICHARRAS,11,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000646,NULL,OJO DE AGUA CÁRDENAS,NO DISPONIBLE,30130,-92.1839,15.615,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,10,CARDENAS OJO DE AGUA,11,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000651,NULL,BERRIOZÁBAL,NO DISPONIBLE,29130,-93.2657,16.7977,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,BERRIOZABAL,12,URBANO DE 03 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA000663,NULL,EFRAÍN A. GUTIÉRREZ,NO DISPONIBLE,29130,-93.297,16.882,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,EFRAIN A. GUTIERREZ,12,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000675,NULL,IGNACIO ZARAGOZA,NO DISPONIBLE,29130,-93.3441,16.9762,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,IGNACIO ZARAGOZA,12,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000680,NULL,SAN MARTÍN,NO DISPONIBLE,29130,-93.3209,16.8709,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,SAN MARTIN,12,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000692,NULL,CONGREGACIÓN AMENDU,NO DISPONIBLE,29130,-93.315,16.8339,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,AMENDU,12,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000704,NULL,TIERRA Y LIBERTAD,NO DISPONIBLE,29130,-93.3233,16.8375,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,TIERRA Y LIBERTAD,12,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000716,NULL,SANTA CRUZ NIHO,NO DISPONIBLE,29770,-92.9496,17.0219,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,SANTA CRUZ NIHO,13,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000721,NULL,TEOPISCA,NO DISPONIBLE,99999,-92.9542,17.1233,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,5,SHASHALPA,13,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA000733,NULL,EMILIANO ZAPATA,NO DISPONIBLE,29770,-92.8708,17.0203,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,EMILIANO ZAPATA,13,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000745,NULL,EL BOSQUE,NO DISPONIBLE,29840,-92.7206,17.0627,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,EL BOSQUE,14,RURAL DE 02 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA000750,NULL,CHAVAJEVAL,NO DISPONIBLE,29840,-92.6848,17.0473,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,CHABAJEBAL,14,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000762,NULL,LAS DELICIAS,NO DISPONIBLE,29840,-92.7266,17.0107,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,LAS DELICIAS,14,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000774,NULL,CACAHOATÁN,NO DISPONIBLE,30890,-92.1649,14.9873,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,7,CACAHOATAN,15,RURAL DE 03 NÚCLEOS BÁSICOS Y MÁS,PRIMER NIVEL,3
CSSSA000786,NULL,MIXCUM,NO DISPONIBLE,30890,-92.141,15.0261,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,7,MIXCUM,15,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000791,NULL,PLAYAS DE CATAZAJÁ,NO DISPONIBLE,29980,-92.0112,17.7233,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,CATAZAJA,16,CENTRO DE SALUD CON HOSPITALIZACIÓN,PRIMER NIVEL,1
CSSSA000803,NULL,BOCA DEL RÍO CHICO,NO DISPONIBLE,99999,-91.9597,17.8772,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,BOCA DEL RIO CHICO,16,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000815,NULL,CASA DE SALUD LA TUZA,NO DISPONIBLE,29980,-91.9683,17.6995,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,LA TUZA (MACEO),16,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000820,NULL,C.S. VILLA FRACCIONAMIENTO EL ROSARIO,NO DISPONIBLE,29980,-92.1003,17.8055,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,EL ROSARIO,16,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000832,NULL,H. B. C. DE CINTALAPA DE FIGUEROA,NO DISPONIBLE,30400,-93.730611,16.681849,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CINTALAPA DE FIGUEROA,17,HOSPITAL INTEGRAL (COMUNITARIO),SEGUNDO NIVEL,1
CSSSA000844,NULL,CINTALAPA,NO DISPONIBLE,30400,-93.7253,16.6955,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,1,CINTALAPA DE FIGUEROA,17,URBANO DE 01 NÚCLEOS BÁSICOS,PRIMER NIVEL,3
CSSSA000856,NULL,LA FLORIDA,NO DISPONIBLE,30400,-93.6385,16.8018,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,1,LA FLORIDA,17,CASA DE SALUD,PRIMER NIVEL,3
CSSSA000861,NULL,FCO. I. MADERO,NO DISPONIBLE,30400,-93.7571,16.8028,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,FRANCISCO I. MADERO,17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000873,NULL,LIC. GUSTAVO DÍAZ ORDAZ,NO DISPONIBLE,30400,NULL,NULL,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,NO ESPECIFICADO,17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000885,NULL,CS. 1 NUEVA TENOCHTITLAN,NUEVA TENOCHTITLAN,30400,-94.0829,16.4769,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,NUEVA TENOCHTITLAN (RIZO DE ORO),17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000890,NULL,POMPOSO CASTELLANOS,SEGUNDA NORTE PONIENTE ENTRE CALLE CENTRAL NORTE,30400,-93.8677,16.5921,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,POMPOSO CASTELLANOS,17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000902,NULL,ELOY BORRAS AGUILAR,DOMICILIO CONOCIDO,99999,-93.9412,16.6327,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,INGENIERO ELOY BORRAS AGUILAR,17,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000914,NULL,VISTAHERMOSA,PENDIENTE,30400,-93.9616,16.52,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,VISTA HERMOSA,17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000926,NULL,UNIDAD MODELO,ENTRADA A LA LOCALIDAD UNIDAD MODELO,30400,-93.6797,16.9032,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,UNIDAD MODELO,17,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000931,NULL,PIMIENTA BERLÍN,CUARTA PONIENTE Y QUINTA SUR,30400,-93.6888,16.7689,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,PIMIENTA BERLIN,17,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA000943,NULL,SAN MARCOS,ANTES DE LA ESCUELA GERARDO RAMOS,30400,-93.8553,16.5096,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,SAN MARCOS,17,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000955,NULL,GUAMÚCHIL,NO DISPONIBLE,30400,-93.9828,16.5101,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,EL GUAMUCHIL,17,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000960,NULL,BENITO JUÁREZ II,NO DISPONIBLE,30400,NULL,NULL,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,NO ESPECIFICADO,17,CASA DE SALUD,PRIMER NIVEL,1
CSSSA000972,NULL,EMILIANO ZAPATA,NO DISPONIBLE,30400,-93.6849,16.8658,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,EMILIANO ZAPATA,17,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA000984,NULL,RÍO FRÍO,NO DISPONIBLE,30400,NULL,NULL,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,1,NO ESPECIFICADO,17,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA000996,NULL,RIBERA LLANO GRANDE,NO DISPONIBLE,29650,-93.1252,17.1028,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,LLANO GRANDE,18,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001001,NULL,LIC. BUENAVISTA MATA SANOS,NO DISPONIBLE,29650,-93.0671,17.1093,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,BUENAVISTA (MATASANOS),18,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001013,NULL,JOSÉ MARÍA MORELOS Y PAVÓN,NO DISPONIBLE,29650,-93.1329,17.0738,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,JOSE MARIA MORELOS Y PAVON,18,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001025,NULL,MORELIA,NO DISPONIBLE,29650,-93.1439,17.0937,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,MORELIA,18,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001030,NULL,HOSPITAL GENERAL MARÍA IGNACIA GANDULFO COMITAN,9A. CALLE SUR ORIENTE ,30000,-92.129627,16.246124,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,COMITAN DE DOMINGUEZ,19,HOSPITAL GENERAL,SEGUNDO NIVEL,1
CSSSA001042,NULL,COMITÁN DE DOMÍNGUEZ,7A.SUR ORIENTE ,30000,-92.1255,16.2503,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,COMITAN DE DOMINGUEZ,19,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,PRIMER NIVEL,1
CSSSA001054,NULL,CAJCAM,NO DISPONIBLE,30107,-92.049,16.2659,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,CAJCAM,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001066,NULL,CHICHIMA CHACALJEMEL,NO DISPONIBLE,30000,-92.1089,16.192,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,CHICHIMA SABINAL,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001071,NULL,HIDALGO,NO DISPONIBLE,30104,-92.2118,16.2832,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,HIDALGO,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001083,NULL,JUZNAJAB LA LAGUNA,NO DISPONIBLE,30100,-92.1012,16.3802,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,JUZNAJAB LA LAGUNA,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001095,NULL,LAGUNA LARGA,NO DISPONIBLE,30102,-92.2597,16.4197,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,LAGUNA LARGA,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001100,NULL,SAN ANTONIO OGOTZIL,NO DISPONIBLE,30015,-92.1485,16.36,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,SAN ANTONIO OGOTZIL,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001112,NULL,PRIMERO DE MAYO,NO DISPONIBLE,30099,-92.0299,16.2822,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,PRIMERO DE MAYO,19,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001124,NULL,QUIJA,NO DISPONIBLE,30105,-92.1472,16.2725,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,QUIJA,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001136,NULL,SAN JOSÉ YOCNAJAB,NO DISPONIBLE,30109,-92.0788,16.2533,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,SAN JOSE YOCNAJAB,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001141,NULL,TIERRA BLANCA,NO DISPONIBLE,30000,-92.2356,16.2811,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,TIERRA BLANCA,19,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA001153,NULL,SANTA RITA UNINAJAB,NO DISPONIBLE,30000,-92.1461,16.1097,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,SANTA RITA UNINAJAB,19,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA001165,NULL,GUADALUPE PALMIRA,NO DISPONIBLE,30000,-92.305,16.4458,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,GUADALUPE PALMIRA,19,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001170,NULL,STA. ROSALÍA,NO DISPONIBLE,30000,-92.2478,16.4753,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,SANTA ROSALIA,19,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001182,NULL,NUEVA CONCORDIA,PRIMERA ORIENTE Y SEGUNDA NORTE,30360,-92.688,16.1179,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LA CONCORDIA,20,CENTRO DE SALUD CON HOSPITALIZACIÓN,PRIMER NIVEL,1
CSSSA001194,NULL,BENITO JUÁREZ,CARRETERA INDEPENDENCIA-JALTENANGO ENTRADA A LA COLONIA,30495,-92.8169,16.0443,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,BENITO JUAREZ,20,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001206,NULL,CUXTEPEQUES,PRINCIPAL LADO NORTE DE LA FINCA,30495,-92.9661,15.7303,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,CUSTEPEC,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001211,NULL,DOLORES JALTENANGO,PRINCIPAL A UN COSTADO DEL PARQUE,30495,-92.7783,15.8969,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,DOLORES JALTENANGO,20,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001223,NULL,GUADALUPE VICTORIA,LADO ORIENTE DE LA COLONIA,30495,-92.8946,16.0095,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,GUADALUPE VICTORIA,20,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001235,NULL,NIÑOS HÉROES,AL LADO SUR A UN COSTADO DE LA CASA EJIDAL Y LA CANCHA DE BASQUET-BOOL,30495,-92.6221,16.1081,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,NIÑOS HEROES,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001240,NULL,AGUA PRIETA,FRENTE AL PARQUE CENTRAL A UN LADO DE LA CASA EJIDAL,30360,-92.7915,16.1337,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,PLAN DE AGUA PRIETA,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001252,NULL,REFORMA,FRENTE AL PARQUE CENTRAL DE LA COLONIA,30495,-92.6643,15.92,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,REFORMA,20,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001264,NULL,LAS TORONJAS,FRENTE AL CAMPO DE FUTBOL DE LA COLONIA,30495,-92.9797,15.9275,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LAS TORONJAS,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001276,NULL,DIAMANTE DE ECHEVERRÍA,FRENTE AL PARQUE CENTRAL,30495,-92.8805,16.1124,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,EL DIAMANTE DE ECHEVERRIA,20,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001281,NULL,EL ÁMBAR DE ECHEVERRÍA,FRENTE AL PARQUE CENTRAL,30360,-92.8329,16.097,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,EL AMBAR (EL AMBAR DE ECHEVERRIA),20,RURAL DE 02 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA001293,NULL,PLAN DE LA LIBERTAD,FRENTE A LA CANCHA DE BASQUET-BOOL,30495,-92.8915,15.7715,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,PLAN DE LA LIBERTAD,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001305,NULL,SAN FRANCISCO,RANCHO SAN FRANCISCO CERCA DE LA ESCUELA PRIMARIA,30495,-92.9817,15.7675,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,SAN FRANCISCO,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001310,NULL,NUEVO PARAÍSO,PRINCIPAL A UN LADO DE LA IGLESIA,30495,-92.949,15.87,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,4,NUEVO PARAISO,20,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA001322,NULL,COPAINALÁ,SEGUNDA NORTE PONIENTE,29620,-93.2125,17.0945,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,COPAINALA,21,CENTRO DE SALUD CON HOSPITALIZACIÓN,PRIMER NIVEL,1
CSSSA001334,NULL,CAMPECHE,NO DISPONIBLE,29620,-93.2747,17.1818,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CAMPECHE,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001346,NULL,FRANCISCO SARABIA,NO DISPONIBLE,29620,-93.2364,17.1347,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,FRANCISCO SARABIA,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001351,NULL,MIGUEL HIDALGO (ZACALAPA),NO DISPONIBLE,29620,-93.21,17.1307,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,MIGUEL HIDALGO (ZACALAPA),21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001363,NULL,AGUSTÍN DE ITURBIDE,NO DISPONIBLE,29620,-93.2513,17.1741,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,AGUSTIN DE ITURBIDE,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001375,NULL,BENITO JUÁREZ,NO DISPONIBLE,29620,-93.2481,17.1401,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,BENITO JUAREZ,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001380,NULL,LÁZARO CÁRDENAS,NO DISPONIBLE,29620,-93.1997,17.1758,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,LAZARO CARDENAS,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001392,NULL,TZACUCUM,NO DISPONIBLE,29850,-92.6122,17.017,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,TZACUCUM,22,CASA DE SALUD,PRIMER NIVEL,3
CSSSA001404,NULL,PACANAM NUEVO,NO DISPONIBLE,29850,-92.5736,17.0517,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,PACANAM,22,CASA DE SALUD,PRIMER NIVEL,3
CSSSA001416,NULL,MATERNIDAD CHAMULA,MANANTIAL Y 2A. CALLE CENTRAL EZQUINA,29320,-92.6914,16.79,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,CHAMULA,23,CLÍNICA DE ESPECIALIDADES,PRIMER NIVEL,3
CSSSA001421,NULL,CRUZ QUEMADA,NO DISPONIBLE,29320,-92.6944,16.8251,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CRUZ QUEMADA,23,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001433,NULL,ICALUMTIC,NO DISPONIBLE,29320,-92.6584,16.8642,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,ICALUMTIC,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001445,NULL,JOMALHO,NO DISPONIBLE,29320,-92.7187,16.8394,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,JOMALHO,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001450,NULL,RANCHO NARVÁEZ,NO DISPONIBLE,29320,-92.755,16.7983,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,NARVAEZ,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001462,NULL,ROMERILLO,NO DISPONIBLE,29320,-92.5674,16.7644,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,ROMERILLO,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001474,NULL,SACLAMANTÓN,NO DISPONIBLE,29320,-92.6351,16.7884,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,SACLAMANTON,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001486,NULL,CHILINJOVECTIC,NO DISPONIBLE,99999,-92.5793,16.7877,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,CHILIMJOVELTIC,23,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA001491,NULL,CRUZ CHOT,NO DISPONIBLE,29320,-92.6683,16.7817,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CRUZ CHOT,23,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001503,NULL,NICHÉN,NO DISPONIBLE,29320,-92.6844,16.8008,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,NICHEN,23,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001515,NULL,JOLNAJOLTIC,NO DISPONIBLE,29320,-92.7038,16.7659,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,JOLNAJOJTIC,23,CASA DE SALUD,PRIMER NIVEL,1
CSSSA001520,NULL,MAJOMUT,NO DISPONIBLE,29320,-92.6594,16.8491,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,MAJOMUT,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA001532,NULL,CHANAL,NO DISPONIBLE,29440,-92.2602,16.6579,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHANAL,24,CENTRO DE SALUD CON HOSPITALIZACIÓN,PRIMER NIVEL,1
CSSSA001544,NULL,SIBERIA,NO DISPONIBLE,29440,NULL,NULL,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,NO ESPECIFICADO,24,CASA DE SALUD,PRIMER NIVEL,3
